#	EAIFO_K0.4	EAIFO_K0.55	EAIFO_K0.75	EAIFO_K1.0	EAIFO_K1.4	EAIFO_K2.0	EAIFO_K3.0
3600	14.778056	15.176998	16.019544	16.238598	17.731200	17.857318	17.104112
5200	21.648426	23.692720	24.243411	24.365256	24.709218	23.506728	22.506168
7000	37.225596	42.824151	43.822323	41.888962	42.061853	36.483654	32.009292
8900	72.874138	85.068338	86.746326	89.952392	81.859259	66.112973	57.958213
11100	139.359546	159.099926	170.885397	175.267924	181.110250	157.498770	156.715969
14150	226.741441	255.312567	272.477869	293.636170	302.631983	301.867002	308.487692
19000	301.343616	308.394394	330.314200	365.321068	367.883576	374.079963	367.412427
